General Offense Number,Longitude,Latitude,Event Clearance Code,Event Clearance Group,Census Tract,Incident Location,Zone/Beat
2016388650,-122.30416,47.618084,071,AUTO THEFTS,7900.1000,"(47.618084, -122.30416)",C2
201463187,-122.327950526,47.605696752,071,AUTO THEFTS,8500.1018,"(47.605696752, -122.327950526)",D3
2016447204,-122.37626,47.651253,071,AUTO THEFTS,5801.4043,"(47.651253, -122.37626)",Q1
201457804,-122.28931243,47.689852083,071,AUTO THEFTS,2400.1006,"(47.689852083, -122.28931243)",L3
201464270,-122.323417654,47.61522969,071,AUTO THEFTS,8400.1014,"(47.61522969, -122.323417654)",E2
201463060,-122.369035167,47.629349581,071,AUTO THEFTS,6900.3018,"(47.629349581, -122.369035167)",Q3
201462765,-122.326680081,47.68114032,071,AUTO THEFTS,3600.2009,"(47.68114032, -122.326680081)",J1
201462450,-122.324615156,47.708602801,071,AUTO THEFTS,1200.4005,"(47.708602801, -122.324615156)",N3
201462406,-122.355519682,47.71506588,071,AUTO THEFTS,402.3004,"(47.71506588, -122.355519682)",B1
201462319,-122.292280792,47.729201107,071,AUTO THEFTS,100.2004,"(47.729201107, -122.292280792)",L1
201463129,-122.322469096,47.603056702,071,AUTO THEFTS,8500.2017,"(47.603056702, -122.322469096)",E3
201462092,-122.409482114,47.569381552,071,AUTO THEFTS,9701.3014,"(47.569381552, -122.409482114)",W2
201463712,-122.36272978,47.701391226,071,AUTO THEFTS,1700.6004,"(47.701391226, -122.36272978)",N2
201463544,-122.335124812,47.580853394,071,AUTO THEFTS,9300.2050,"(47.580853394, -122.335124812)",K3
201461227,-122.315192001,47.668561976,071,AUTO THEFTS,4400.5008,"(47.668561976, -122.315192001)",U3
